message,compound,neg,neu,pos
"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",0.0,0.0,1.0,0.0
Ha ha cool cool chikku chikku:-):-DB-),0.8126,0.0,0.175,0.825
Oh ok no prob..,0.0,0.344,0.312,0.344
Check audrey's status right now,0.0,0.0,1.0,0.0
Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,0.0,0.0,1.0,0.0
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",0.9635,0.0,0.556,0.444
Well i know Z will take care of me. So no worries.,-0.0699,0.33,0.356,0.314
Wat uniform? In where get?,0.0,0.0,1.0,0.0
"Cool, text me when you're ready",0.5859,0.0,0.455,0.545
"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",0.743,0.052,0.721,0.226
I will spoil you in bed as well :),0.6249,0.0,0.541,0.459
I'm going for bath will msg you next  &lt;#&gt;  min..,0.0,0.0,1.0,0.0
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,0.463,0.05,0.745,0.205
Can you say what happen,0.0,0.0,1.0,0.0
You could have seen me..i did't recognise you Face.:),0.0,0.0,1.0,0.0
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,0.296,0.0,0.873,0.127
Keep my payasam there if rinu brings,0.0,0.0,1.0,0.0
I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,0.5858,0.0,0.827,0.173
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",0.5503,0.028,0.848,0.124
"Yeah sure, give me a couple minutes to track down my wallet",0.5423,0.0,0.667,0.333
Hey leave it. not a big deal:-) take care.,0.4588,0.115,0.577,0.308
Hey i will be late ah... Meet you at 945+,0.0,0.0,1.0,0.0
It took Mr owl 3 licks,0.0,0.0,1.0,0.0
Customer place i will call you.,0.0,0.0,1.0,0.0
Mm that time you dont like fun,-0.5875,0.49,0.51,0.0
Yup having my lunch buffet now.. U eat already?,0.0,0.0,1.0,0.0
Huh so late... Fr dinner?,0.0,0.0,1.0,0.0
Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,0.0,0.0,1.0,0.0
Morning only i can ok.,0.296,0.0,0.577,0.423
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,0.2144,0.0,0.926,0.074
Pick you up bout 7.30ish? What time are  and that going?,0.0,0.0,1.0,0.0
From here after The performance award is calculated every two month.not for current one month period..,0.5423,0.0,0.811,0.189
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,0.6077,0.0,0.835,0.165
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",-0.8834,0.213,0.787,0.0
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",0.8885,0.0,0.667,0.333
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,0.0772,0.0,0.915,0.085
Dear how is chechi. Did you talk to her,0.3818,0.0,0.755,0.245
The hair cream has not been shipped.,0.0,0.0,1.0,0.0
None of that's happening til you get here though,0.0,0.0,1.0,0.0
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",0.743,0.0,0.636,0.364
"Haha get used to driving to usf man, I know a lot of stoners",0.4588,0.0,0.786,0.214
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,0.8997,0.082,0.543,0.375
Hello! Good week? Fancy a drink or something later?,0.5502,0.0,0.663,0.337
Headin towards busetop,0.0,0.0,1.0,0.0
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,-0.6808,0.306,0.694,0.0
Come by our room at some point so we can iron out the plan for this weekend,0.0,0.0,1.0,0.0
Cos i want it to be your thing,0.0772,0.0,0.822,0.178
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",-0.2023,0.135,0.865,0.0
Bring home some Wendy =D,0.6166,0.0,0.498,0.502
Whatsup there. Dont u want to sleep,-0.0572,0.196,0.804,0.0
Alright i have a new goal now,0.25,0.0,0.667,0.333
"Alright, I'll head out in a few minutes, text me where to meet you",0.25,0.0,0.857,0.143
Yes:)from last week itself i'm taking live call.,0.0,0.0,1.0,0.0
Siva is in hostel aha:-.,0.0,0.0,1.0,0.0
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,0.0258,0.081,0.836,0.084
Ok. She'll be ok. I guess,0.5267,0.0,0.405,0.595
aathi..where are you dear..,0.0,0.0,1.0,0.0
Any pain on urination any thing else?,-0.5106,0.355,0.645,0.0
7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,0.0516,0.141,0.705,0.154
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,-0.4939,0.16,0.84,0.0
At home watching tv lor.,0.0,0.0,1.0,0.0
Does she usually take fifteen fucking minutes to respond to a yes or no question,0.128,0.13,0.71,0.16
Booked ticket for pongal?,0.0,0.0,1.0,0.0
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,0.3612,0.0,0.8,0.2
The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,-0.1027,0.104,0.896,0.0
"Ask g or iouri, I've told the story like ten times already",0.3612,0.0,0.8,0.2
How long does applebees fucking take,0.0,0.0,1.0,0.0
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",0.4404,0.0,0.805,0.195
But i have to. I like to have love and arrange.,0.7717,0.0,0.511,0.489
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0.5719,0.076,0.711,0.213
You were supposed to wake ME up &gt;:(,0.0,0.0,1.0,0.0
Oic... I saw him too but i tot he din c me... I found a group liao...,0.0,0.0,1.0,0.0
"Sorry, I'll call later",-0.0772,0.302,0.698,0.0
\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,0.6476,0.0,0.651,0.349
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",-0.3506,0.187,0.813,0.0
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",0.5106,0.0,0.677,0.323
I wont get concentration dear you know you are my mind and everything :-),0.0299,0.141,0.71,0.149
LOL ... Have you made plans for new years?,0.5473,0.0,0.694,0.306
10 min later k...,0.0,0.0,1.0,0.0
hanks lotsly!,0.0,0.0,1.0,0.0
Thanks for this hope you had a good day today,0.8271,0.0,0.408,0.592
K:)k:)what are detail you want to transfer?acc no enough?,-0.3094,0.236,0.645,0.12
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,0.8294,0.048,0.571,0.381
Si si. I think ill go make those oreo truffles.,-0.4215,0.259,0.741,0.0
"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONåÕT LIKE ME LIKE THAT SO DONåÕT WORRY.",0.9254,0.129,0.364,0.506
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,0.926,0.0,0.63,0.37
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",0.8314,0.0,0.551,0.449
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,0.0,0.0,1.0,0.0
Where did u go? My phone is gonna die you have to stay in here,-0.5994,0.231,0.769,0.0
Great. Never been better. Each day gives even more reasons to thank God,0.762,0.118,0.442,0.44
"Sorry, I'll call later ok bye",0.2263,0.173,0.533,0.293
Ok i am on the way to railway,0.296,0.0,0.732,0.268
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),0.9758,0.0,0.412,0.588
They don't put that stuff on the roads to keep it from getting slippery over there?,0.0,0.0,1.0,0.0
When are you going to ride your bike?,0.0,0.0,1.0,0.0
"Yup, no need. I'll jus wait 4 e rain 2 stop.",-0.5267,0.423,0.577,0.0
There are many company. Tell me the language.,0.0,0.0,1.0,0.0
"How long has it been since you screamed, princess?",-0.3182,0.223,0.777,0.0
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",0.5423,0.039,0.857,0.104
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),0.8519,0.093,0.507,0.4
Ok I'm gonna head up to usf in like fifteen minutes,0.5719,0.0,0.657,0.343
Love you aathi..love u lot..,0.6369,0.0,0.417,0.583
Tension ah?what machi?any problem?,-0.6747,0.735,0.265,0.0
"K, can I pick up another 8th when you're done?",0.0,0.0,1.0,0.0
When're you guys getting back? G said you were thinking about not staying for mcr,0.0,0.0,1.0,0.0
"Almost there, see u in a sec",0.0,0.0,1.0,0.0
"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",0.4767,0.0,0.829,0.171
Watching tv lor...,0.0,0.0,1.0,0.0
Thank you baby! I cant wait to taste the real thing...,0.4199,0.0,0.763,0.237
You should change your fb to jaykwon thuglyfe falconerf,0.0,0.0,1.0,0.0
If we win its really no 1 side for long time.,0.3197,0.174,0.56,0.266
Dear reached railway. What happen to you,0.4588,0.0,0.556,0.444
"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",0.6249,0.0,0.736,0.264
I think i've fixed it can you send a test message?,0.0,0.0,1.0,0.0
"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",-0.25,0.17,0.694,0.135
"Sorry,in meeting I'll call later",0.0,0.0,1.0,0.0
What class of  &lt;#&gt;  reunion?,0.0,0.0,1.0,0.0
Are you free now?can i call now?,0.5661,0.0,0.577,0.423
Got meh... When?,0.0,0.0,1.0,0.0
Nope... Think i will go for it on monday... Sorry i replied so late,-0.0772,0.106,0.894,0.0
Some of them told accenture is not confirm. Is it true.,0.4215,0.0,0.781,0.219
"Kate jackson rec center before 7ish, right?",0.0,0.0,1.0,0.0
Dear i have reache room,0.3818,0.0,0.536,0.464
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",-0.2023,0.311,0.444,0.245
When can Ì_ come out?,0.0,0.0,1.0,0.0
Check with nuerologist.,0.0,0.0,1.0,0.0
Lolnice. I went from a fish to ..water.?,0.0,0.0,1.0,0.0
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,-0.5106,0.163,0.837,0.0
"Maybe westshore or hyde park village, the place near my house?",0.0,0.0,1.0,0.0
You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,0.7906,0.039,0.726,0.235
What's the significance?,0.2732,0.0,0.488,0.512
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0.6486,0.0,0.819,0.181
"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",0.0772,0.0,0.939,0.061
Prabha..i'm soryda..realy..frm heart i'm sory,0.0,0.0,1.0,0.0
Lol ok your forgiven :),0.8625,0.0,0.086,0.914
No..jst change tat only..,0.0,0.0,1.0,0.0
S:)no competition for him.,0.0,0.0,1.0,0.0
"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",0.6478,0.066,0.709,0.225
Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,0.0,0.0,1.0,0.0
But that's on ebay it might be less elsewhere.,0.0,0.0,1.0,0.0
Shall i come to get pickle,0.0,0.0,1.0,0.0
Were gonna go get some tacos,0.0,0.0,1.0,0.0
"That's very rude, you on campus?",-0.5095,0.397,0.603,0.0
Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,0.7717,0.0,0.511,0.489
Yes! How is a pretty lady like you single?,0.8268,0.0,0.365,0.635
Jay says that you're a double-faggot,0.0,0.0,1.0,0.0
What Today-sunday..sunday is holiday..so no work..,-0.296,0.306,0.694,0.0
Gudnite....tc...practice going on,0.0,0.0,1.0,0.0
I'll be late...,0.0,0.0,1.0,0.0
"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",0.8983,0.071,0.64,0.289
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",0.9476,0.0,0.593,0.407
"Probably gonna be here for a while, see you later tonight &lt;)",0.0,0.0,1.0,0.0
Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,0.0,0.0,1.0,0.0
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0.9463,0.0,0.355,0.645
"I am in tirupur da, once you started from office call me.",0.0,0.0,1.0,0.0
"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",0.8448,0.0,0.675,0.325
But am going to college pa. What to do. are else ill come there it self. Pa.,-0.4215,0.149,0.851,0.0
4 oclock at mine. Just to bash out a flat plan.,0.0,0.0,1.0,0.0
This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,0.5106,0.0,0.883,0.117
Then any special there?,0.4019,0.0,0.526,0.474
I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,0.8126,0.0,0.785,0.215
"Sorry that took so long, omw now",-0.0772,0.178,0.822,0.0
Wait  &lt;#&gt;  min..,0.0,0.0,1.0,0.0
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,0.1779,0.072,0.821,0.106
"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",0.3818,0.029,0.914,0.057
"Hurry up, I've been weed-deficient for like three days",0.3612,0.0,0.762,0.238
"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",0.5994,0.066,0.699,0.236
Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,0.2023,0.076,0.789,0.135
IÛ÷ll have a look at the frying pan in case itÛ÷s cheap or a book perhaps. No thatÛ÷s silly a frying pan isnÛ÷t likely to be a book,-0.2732,0.087,0.87,0.043
O. Well uv causes mutations. Sunscreen is like essential thesedays,0.5574,0.0,0.635,0.365
